,id,result_excel,season,team1,team2,team1_wins,team1_losses,team1_PF_in_wins,team1_PA_in_wins,team1_PF_in_losses,team1_PA_in_losses,team2_wins,team2_losses,team2_PF_in_wins,team2_PA_in_wins,team2_PF_in_losses,team2_PA_in_losses,team1_GP,team1_PF,team1_PA,team1_pt_diff,team2_GP,team2_PF,team2_PA,team2_pt_diff,team1_region,team2_region,team1_seed,team2_seed,result,daynum
443,H_804_814,0,H,804,814,18.0,12.0,1392.0,1229.0,792.0,896.0,13.0,16.0,1034.0,951.0,1031.0,1324.0,30.0,2184.0,2125.0,1.9666666666666666,29.0,2065.0,2275.0,-7.241379310344827,X,X,16,16,0,134
444,H_511_828,1,H,511,828,25.0,3.0,2155.0,1723.0,231.0,244.0,19.0,10.0,1364.0,1135.0,602.0,696.0,28.0,2386.0,1967.0,14.964285714285714,29.0,1966.0,1831.0,4.655172413793103,Z,Z,1,16,1,136
445,H_512_666,1,H,512,666,18.0,11.0,1453.0,1140.0,750.0,866.0,23.0,6.0,1721.0,1429.0,440.0,480.0,29.0,2203.0,2006.0,6.793103448275862,29.0,2161.0,1909.0,8.689655172413794,Z,Z,10,7,1,136
446,H_537_562,1,H,537,562,23.0,6.0,1917.0,1660.0,384.0,464.0,29.0,4.0,2340.0,1824.0,275.0,299.0,29.0,2301.0,2124.0,6.103448275862069,33.0,2615.0,2123.0,14.909090909090908,Z,Z,11,6,1,136
447,H_539_695,1,H,539,695,21.0,8.0,1598.0,1380.0,562.0,643.0,18.0,12.0,1402.0,1131.0,770.0,909.0,29.0,2160.0,2023.0,4.724137931034483,30.0,2172.0,2040.0,4.4,W,W,8,9,1,136
448,H_536_559,0,H,536,559,23.0,8.0,1703.0,1366.0,543.0,608.0,21.0,9.0,1789.0,1434.0,612.0,708.0,31.0,2246.0,1974.0,8.774193548387096,30.0,2401.0,2142.0,8.633333333333333,X,X,12,5,0,136
449,H_557_577,0,H,557,577,17.0,13.0,1349.0,1155.0,871.0,1025.0,24.0,6.0,2016.0,1622.0,443.0,490.0,30.0,2220.0,2180.0,1.3333333333333333,30.0,2459.0,2112.0,11.566666666666666,Z,Z,14,3,0,136
450,H_549_607,0,H,549,607,17.0,11.0,1233.0,992.0,652.0,730.0,23.0,8.0,1805.0,1479.0,584.0,635.0,28.0,1885.0,1722.0,5.821428571428571,31.0,2389.0,2114.0,8.870967741935484,Z,Z,8,9,0,136
451,H_623_835,1,H,623,835,24.0,6.0,1877.0,1425.0,386.0,417.0,23.0,8.0,1721.0,1408.0,545.0,651.0,30.0,2263.0,1842.0,14.033333333333333,31.0,2266.0,2059.0,6.67741935483871,Z,Z,4,13,1,136
452,H_636_822,1,H,636,822,23.0,7.0,1967.0,1461.0,473.0,530.0,22.0,8.0,1515.0,1288.0,464.0,515.0,30.0,2440.0,1991.0,14.966666666666667,30.0,1979.0,1803.0,5.866666666666666,Z,Z,2,15,1,136
453,H_616_660,0,H,616,660,25.0,4.0,1776.0,1399.0,235.0,289.0,23.0,5.0,1823.0,1482.0,372.0,413.0,29.0,2011.0,1688.0,11.137931034482758,28.0,2195.0,1895.0,10.714285714285714,Y,Y,14,3,0,136
454,H_676_749,1,H,676,749,21.0,10.0,1590.0,1311.0,635.0,750.0,24.0,6.0,1833.0,1577.0,403.0,466.0,31.0,2225.0,2061.0,5.290322580645161,30.0,2236.0,2043.0,6.433333333333334,Y,Y,6,11,1,136
455,H_717_845,1,H,717,845,22.0,9.0,1799.0,1450.0,684.0,757.0,23.0,7.0,1799.0,1514.0,514.0,584.0,31.0,2483.0,2207.0,8.903225806451612,30.0,2313.0,2098.0,7.166666666666667,Z,Z,5,12,1,136
456,H_721_747,1,H,721,747,24.0,6.0,1798.0,1425.0,337.0,380.0,20.0,10.0,1539.0,1348.0,645.0,790.0,30.0,2135.0,1805.0,11.0,30.0,2184.0,2138.0,1.5333333333333334,W,W,1,16,1,136
457,H_753_783,0,H,753,783,17.0,11.0,1342.0,1144.0,749.0,860.0,23.0,8.0,1712.0,1474.0,528.0,602.0,28.0,2091.0,2004.0,3.107142857142857,31.0,2240.0,2076.0,5.290322580645161,X,X,13,4,0,136
458,H_569_802,0,H,569,802,24.0,5.0,1770.0,1539.0,341.0,384.0,22.0,9.0,1647.0,1336.0,632.0,687.0,29.0,2111.0,1923.0,6.482758620689655,31.0,2279.0,2023.0,8.258064516129032,Y,Y,4,13,0,136
459,H_842_849,0,H,842,849,25.0,4.0,1895.0,1659.0,257.0,289.0,22.0,7.0,1622.0,1220.0,429.0,482.0,29.0,2152.0,1948.0,7.0344827586206895,29.0,2051.0,1702.0,12.03448275862069,Y,Y,12,5,0,136
460,H_518_779,1,H,518,779,19.0,11.0,1442.0,1135.0,661.0,832.0,23.0,6.0,1664.0,1295.0,384.0,424.0,30.0,2103.0,1967.0,4.533333333333333,29.0,2048.0,1719.0,11.344827586206897,W,W,10,7,1,137
461,H_535_675,1,H,535,675,24.0,5.0,1671.0,1395.0,318.0,372.0,21.0,9.0,1547.0,1186.0,558.0,619.0,29.0,1989.0,1767.0,7.655172413793103,30.0,2105.0,1805.0,10.0,W,W,12,5,1,137
462,H_592_751,1,H,592,751,24.0,7.0,1899.0,1516.0,454.0,489.0,21.0,6.0,1523.0,1294.0,415.0,468.0,31.0,2353.0,2005.0,11.225806451612904,27.0,1938.0,1762.0,6.518518518518518,X,X,2,15,1,137
463,H_504_625,0,H,504,625,17.0,11.0,1270.0,1046.0,670.0,774.0,20.0,12.0,1509.0,1258.0,748.0,886.0,28.0,1940.0,1820.0,4.285714285714286,32.0,2257.0,2144.0,3.53125,Y,Y,10,7,0,137
464,H_631_640,0,H,631,640,19.0,13.0,1434.0,1226.0,846.0,1027.0,29.0,3.0,2290.0,1824.0,191.0,227.0,32.0,2280.0,2253.0,0.84375,32.0,2481.0,2051.0,13.4375,Y,Y,16,1,0,137
465,H_519_651,0,H,519,651,20.0,7.0,1449.0,1292.0,433.0,536.0,24.0,6.0,2011.0,1571.0,444.0,483.0,27.0,1882.0,1828.0,2.0,30.0,2455.0,2054.0,13.366666666666667,W,W,13,4,0,137
466,H_662_816,1,H,662,816,19.0,9.0,1603.0,1148.0,659.0,724.0,24.0,6.0,1774.0,1367.0,367.0,421.0,28.0,2262.0,1872.0,13.928571428571429,30.0,2141.0,1788.0,11.766666666666667,X,X,6,11,1,137
467,H_556_671,0,H,556,671,20.0,11.0,1627.0,1347.0,714.0,825.0,19.0,12.0,1343.0,1062.0,741.0,828.0,31.0,2341.0,2172.0,5.451612903225806,31.0,2084.0,1890.0,6.258064516129032,X,X,10,7,0,137
468,H_722_728,1,H,722,728,20.0,9.0,1468.0,1192.0,525.0,612.0,22.0,5.0,1598.0,1253.0,297.0,351.0,29.0,1993.0,1804.0,6.517241379310345,27.0,1895.0,1604.0,10.777777777777779,W,W,6,11,1,137
469,H_731_838,1,H,731,838,26.0,4.0,1981.0,1480.0,257.0,285.0,21.0,10.0,1614.0,1374.0,728.0,841.0,30.0,2238.0,1765.0,15.766666666666667,31.0,2342.0,2215.0,4.096774193548387,Y,Y,2,15,1,137
470,H_655_738,0,H,655,738,21.0,10.0,1653.0,1230.0,617.0,720.0,18.0,10.0,1423.0,1121.0,586.0,706.0,31.0,2270.0,1950.0,10.32258064516129,28.0,2009.0,1827.0,6.5,X,X,8,9,0,137
471,H_658_786,0,H,658,786,23.0,6.0,1793.0,1510.0,416.0,455.0,24.0,5.0,2007.0,1661.0,316.0,366.0,29.0,2209.0,1965.0,8.413793103448276,29.0,2323.0,2027.0,10.206896551724139,W,W,14,3,0,137
472,H_793_814,1,H,793,814,22.0,6.0,1721.0,1395.0,487.0,528.0,13.0,16.0,1034.0,951.0,1031.0,1324.0,28.0,2208.0,1923.0,10.178571428571429,29.0,2065.0,2275.0,-7.241379310344827,X,X,1,16,1,137
473,H_725_821,0,H,725,821,23.0,9.0,2004.0,1606.0,627.0,761.0,23.0,7.0,1586.0,1323.0,416.0,477.0,32.0,2631.0,2367.0,8.25,30.0,2002.0,1800.0,6.733333333333333,Y,Y,8,9,0,137
474,H_586_839,0,H,586,839,17.0,10.0,1409.0,1247.0,743.0,845.0,24.0,5.0,1933.0,1557.0,341.0,404.0,27.0,2152.0,2092.0,2.2222222222222223,29.0,2274.0,1961.0,10.793103448275861,W,W,15,2,0,137
475,H_800_853,0,H,800,853,25.0,5.0,2038.0,1699.0,343.0,418.0,25.0,5.0,2050.0,1650.0,297.0,329.0,30.0,2381.0,2117.0,8.8,30.0,2347.0,1979.0,12.266666666666667,X,X,14,3,0,137
476,H_511_607,1,H,511,607,25.0,3.0,2155.0,1723.0,231.0,244.0,23.0,8.0,1805.0,1479.0,584.0,635.0,28.0,2386.0,1967.0,14.964285714285714,31.0,2389.0,2114.0,8.870967741935484,Z,Z,1,9,1,138
477,H_559_783,1,H,559,783,21.0,9.0,1789.0,1434.0,612.0,708.0,23.0,8.0,1712.0,1474.0,528.0,602.0,30.0,2401.0,2142.0,8.633333333333333,31.0,2240.0,2076.0,5.290322580645161,X,X,5,4,1,138
478,H_537_577,0,H,537,577,23.0,6.0,1917.0,1660.0,384.0,464.0,24.0,6.0,2016.0,1622.0,443.0,490.0,29.0,2301.0,2124.0,6.103448275862069,30.0,2459.0,2112.0,11.566666666666666,Z,Z,11,3,0,138
479,H_512_636,0,H,512,636,18.0,11.0,1453.0,1140.0,750.0,866.0,23.0,7.0,1967.0,1461.0,473.0,530.0,29.0,2203.0,2006.0,6.793103448275862,30.0,2440.0,1991.0,14.966666666666667,Z,Z,10,2,0,138
480,H_660_676,1,H,660,676,23.0,5.0,1823.0,1482.0,372.0,413.0,21.0,10.0,1590.0,1311.0,635.0,750.0,28.0,2195.0,1895.0,10.714285714285714,31.0,2225.0,2061.0,5.290322580645161,Y,Y,3,6,1,138
481,H_623_717,0,H,623,717,24.0,6.0,1877.0,1425.0,386.0,417.0,22.0,9.0,1799.0,1450.0,684.0,757.0,30.0,2263.0,1842.0,14.033333333333333,31.0,2483.0,2207.0,8.903225806451612,Z,Z,4,5,0,138
482,H_539_721,0,H,539,721,21.0,8.0,1598.0,1380.0,562.0,643.0,24.0,6.0,1798.0,1425.0,337.0,380.0,29.0,2160.0,2023.0,4.724137931034483,30.0,2135.0,1805.0,11.0,W,W,8,1,0,138
483,H_802_849,0,H,802,849,22.0,9.0,1647.0,1336.0,632.0,687.0,22.0,7.0,1622.0,1220.0,429.0,482.0,31.0,2279.0,2023.0,8.258064516129032,29.0,2051.0,1702.0,12.03448275862069,Y,Y,13,5,0,138
484,H_518_839,1,H,518,839,19.0,11.0,1442.0,1135.0,661.0,832.0,24.0,5.0,1933.0,1557.0,341.0,404.0,30.0,2103.0,1967.0,4.533333333333333,29.0,2274.0,1961.0,10.793103448275861,W,W,10,2,1,139
485,H_535_651,1,H,535,651,24.0,5.0,1671.0,1395.0,318.0,372.0,24.0,6.0,2011.0,1571.0,444.0,483.0,29.0,1989.0,1767.0,7.655172413793103,30.0,2455.0,2054.0,13.366666666666667,W,W,12,4,1,139
486,H_640_821,1,H,640,821,29.0,3.0,2290.0,1824.0,191.0,227.0,23.0,7.0,1586.0,1323.0,416.0,477.0,32.0,2481.0,2051.0,13.4375,30.0,2002.0,1800.0,6.733333333333333,Y,Y,1,9,1,139
487,H_662_853,1,H,662,853,19.0,9.0,1603.0,1148.0,659.0,724.0,25.0,5.0,2050.0,1650.0,297.0,329.0,28.0,2262.0,1872.0,13.928571428571429,30.0,2347.0,1979.0,12.266666666666667,X,X,6,3,1,139
488,H_592_671,0,H,592,671,24.0,7.0,1899.0,1516.0,454.0,489.0,19.0,12.0,1343.0,1062.0,741.0,828.0,31.0,2353.0,2005.0,11.225806451612904,31.0,2084.0,1890.0,6.258064516129032,X,X,2,7,0,139
489,H_625_731,0,H,625,731,20.0,12.0,1509.0,1258.0,748.0,886.0,26.0,4.0,1981.0,1480.0,257.0,285.0,32.0,2257.0,2144.0,3.53125,30.0,2238.0,1765.0,15.766666666666667,Y,Y,7,2,0,139
490,H_722_786,0,H,722,786,20.0,9.0,1468.0,1192.0,525.0,612.0,24.0,5.0,2007.0,1661.0,316.0,366.0,29.0,1993.0,1804.0,6.517241379310345,29.0,2323.0,2027.0,10.206896551724139,W,W,6,3,0,139
491,H_738_793,0,H,738,793,18.0,10.0,1423.0,1121.0,586.0,706.0,22.0,6.0,1721.0,1395.0,487.0,528.0,28.0,2009.0,1827.0,6.5,28.0,2208.0,1923.0,10.178571428571429,X,X,9,1,0,139
492,H_511_717,1,H,511,717,25.0,3.0,2155.0,1723.0,231.0,244.0,22.0,9.0,1799.0,1450.0,684.0,757.0,28.0,2386.0,1967.0,14.964285714285714,31.0,2483.0,2207.0,8.903225806451612,Z,Z,1,5,1,143
493,H_577_636,0,H,577,636,24.0,6.0,2016.0,1622.0,443.0,490.0,23.0,7.0,1967.0,1461.0,473.0,530.0,30.0,2459.0,2112.0,11.566666666666666,30.0,2440.0,1991.0,14.966666666666667,Z,Z,3,2,0,143
494,H_640_849,1,H,640,849,29.0,3.0,2290.0,1824.0,191.0,227.0,22.0,7.0,1622.0,1220.0,429.0,482.0,32.0,2481.0,2051.0,13.4375,29.0,2051.0,1702.0,12.03448275862069,Y,Y,1,5,1,143
495,H_660_731,1,H,660,731,23.0,5.0,1823.0,1482.0,372.0,413.0,26.0,4.0,1981.0,1480.0,257.0,285.0,28.0,2195.0,1895.0,10.714285714285714,30.0,2238.0,1765.0,15.766666666666667,Y,Y,3,2,1,143
496,H_662_671,0,H,662,671,19.0,9.0,1603.0,1148.0,659.0,724.0,19.0,12.0,1343.0,1062.0,741.0,828.0,28.0,2262.0,1872.0,13.928571428571429,31.0,2084.0,1890.0,6.258064516129032,X,X,6,7,0,144
497,H_535_721,0,H,535,721,24.0,5.0,1671.0,1395.0,318.0,372.0,24.0,6.0,1798.0,1425.0,337.0,380.0,29.0,1989.0,1767.0,7.655172413793103,30.0,2135.0,1805.0,11.0,W,W,12,1,0,144
498,H_518_786,0,H,518,786,19.0,11.0,1442.0,1135.0,661.0,832.0,24.0,5.0,2007.0,1661.0,316.0,366.0,30.0,2103.0,1967.0,4.533333333333333,29.0,2323.0,2027.0,10.206896551724139,W,W,10,3,0,144
499,H_559_793,0,H,559,793,21.0,9.0,1789.0,1434.0,612.0,708.0,22.0,6.0,1721.0,1395.0,487.0,528.0,30.0,2401.0,2142.0,8.633333333333333,28.0,2208.0,1923.0,10.178571428571429,X,X,5,1,0,144
500,H_511_636,0,H,511,636,25.0,3.0,2155.0,1723.0,231.0,244.0,23.0,7.0,1967.0,1461.0,473.0,530.0,28.0,2386.0,1967.0,14.964285714285714,30.0,2440.0,1991.0,14.966666666666667,Z,Z,1,2,0,145
501,H_640_660,0,H,640,660,29.0,3.0,2290.0,1824.0,191.0,227.0,23.0,5.0,1823.0,1482.0,372.0,413.0,32.0,2481.0,2051.0,13.4375,28.0,2195.0,1895.0,10.714285714285714,Y,Y,1,3,0,145
502,H_721_786,0,H,721,786,24.0,6.0,1798.0,1425.0,337.0,380.0,24.0,5.0,2007.0,1661.0,316.0,366.0,30.0,2135.0,1805.0,11.0,29.0,2323.0,2027.0,10.206896551724139,W,W,1,3,0,146
503,H_671_793,0,H,671,793,19.0,12.0,1343.0,1062.0,741.0,828.0,22.0,6.0,1721.0,1395.0,487.0,528.0,31.0,2084.0,1890.0,6.258064516129032,28.0,2208.0,1923.0,10.178571428571429,X,X,7,1,0,146
504,H_636_660,1,H,636,660,23.0,7.0,1967.0,1461.0,473.0,530.0,23.0,5.0,1823.0,1482.0,372.0,413.0,30.0,2440.0,1991.0,14.966666666666667,28.0,2195.0,1895.0,10.714285714285714,Z,Y,2,3,1,152
505,H_786_793,1,H,786,793,24.0,5.0,2007.0,1661.0,316.0,366.0,22.0,6.0,1721.0,1395.0,487.0,528.0,29.0,2323.0,2027.0,10.206896551724139,28.0,2208.0,1923.0,10.178571428571429,W,X,3,1,1,152
506,H_636_786,0,H,636,786,23.0,7.0,1967.0,1461.0,473.0,530.0,24.0,5.0,2007.0,1661.0,316.0,366.0,30.0,2440.0,1991.0,14.966666666666667,29.0,2323.0,2027.0,10.206896551724139,Z,W,2,3,0,154
507,I_593_644,1,I,593,644,14.0,16.0,1077.0,919.0,1086.0,1300.0,18.0,10.0,1217.0,1045.0,627.0,738.0,30.0,2163.0,2219.0,-1.8666666666666667,28.0,1844.0,1783.0,2.1785714285714284,Z,Z,16,16,1,134
508,I_504_749,1,I,504,749,17.0,12.0,1298.0,1069.0,796.0,887.0,25.0,4.0,1818.0,1544.0,249.0,280.0,29.0,2094.0,1956.0,4.758620689655173,29.0,2067.0,1824.0,8.379310344827585,X,X,8,9,1,136
509,I_559_828,1,I,559,828,27.0,6.0,2212.0,1659.0,398.0,451.0,22.0,8.0,1509.0,1270.0,483.0,593.0,33.0,2610.0,2110.0,15.151515151515152,30.0,1992.0,1863.0,4.3,X,X,2,15,1,136
510,I_569_573,0,I,569,573,24.0,8.0,1711.0,1511.0,464.0,540.0,21.0,9.0,1524.0,1331.0,602.0,699.0,32.0,2175.0,2051.0,3.875,30.0,2126.0,2030.0,3.2,X,X,10,7,0,136
511,I_506_577,0,I,506,577,16.0,14.0,1087.0,889.0,756.0,929.0,27.0,5.0,2171.0,1662.0,381.0,417.0,30.0,1843.0,1818.0,0.8333333333333334,32.0,2552.0,2079.0,14.78125,W,W,16,1,0,136
512,I_607_826,1,I,607,826,27.0,2.0,2242.0,1752.0,146.0,160.0,17.0,12.0,1292.0,1132.0,804.0,940.0,29.0,2388.0,1912.0,16.413793103448278,29.0,2096.0,2072.0,0.8275862068965517,Z,Z,2,15,1,136
513,I_592_658,0,I,592,658,20.0,10.0,1641.0,1314.0,668.0,760.0,24.0,5.0,1871.0,1512.0,285.0,328.0,30.0,2309.0,2074.0,7.833333333333333,29.0,2156.0,1840.0,10.89655172413793,Y,Y,5,12,0,136
514,I_662_824,1,I,662,824,19.0,11.0,1520.0,1242.0,801.0,911.0,22.0,7.0,1739.0,1396.0,450.0,554.0,30.0,2321.0,2153.0,5.6,29.0,2189.0,1950.0,8.241379310344827,X,X,4,13,1,136
515,I_671_699,0,I,671,699,18.0,11.0,1341.0,1117.0,731.0,836.0,22.0,8.0,1691.0,1348.0,574.0,637.0,29.0,2072.0,1953.0,4.103448275862069,30.0,2265.0,1985.0,9.333333333333334,Z,Z,7,10,0,136
516,I_502_708,0,I,502,708,22.0,6.0,1404.0,1071.0,281.0,341.0,18.0,10.0,1542.0,1274.0,784.0,839.0,28.0,1685.0,1412.0,9.75,28.0,2326.0,2113.0,7.607142857142857,W,W,11,6,0,136
517,I_511_764,0,I,511,764,20.0,9.0,1803.0,1483.0,735.0,791.0,19.0,9.0,1445.0,1158.0,579.0,647.0,29.0,2538.0,2274.0,9.10344827586207,28.0,2024.0,1805.0,7.821428571428571,W,W,9,8,0,136
518,I_645_779,0,I,645,779,17.0,14.0,1267.0,1016.0,864.0,1061.0,27.0,1.0,2111.0,1635.0,67.0,87.0,31.0,2131.0,2077.0,1.7419354838709677,28.0,2178.0,1722.0,16.285714285714285,Y,Y,16,1,0,136
519,I_783_820,1,I,783,820,29.0,1.0,2156.0,1746.0,62.0,75.0,16.0,12.0,1277.0,1148.0,751.0,886.0,30.0,2218.0,1821.0,13.233333333333333,28.0,2028.0,2034.0,-0.21428571428571427,X,X,1,16,1,136
520,I_536_786,0,I,536,786,19.0,8.0,1484.0,1231.0,465.0,534.0,21.0,7.0,1595.0,1336.0,447.0,535.0,27.0,1949.0,1765.0,6.814814814814815,28.0,2042.0,1871.0,6.107142857142857,X,X,12,5,0,136
521,I_736_793,0,I,736,793,19.0,7.0,1266.0,1071.0,359.0,406.0,23.0,7.0,1862.0,1463.0,452.0,529.0,26.0,1625.0,1477.0,5.6923076923076925,30.0,2314.0,1992.0,10.733333333333333,W,W,14,3,0,136
522,I_546_796,0,I,546,796,21.0,8.0,1754.0,1459.0,547.0,613.0,22.0,10.0,1706.0,1375.0,643.0,751.0,29.0,2301.0,2072.0,7.896551724137931,32.0,2349.0,2126.0,6.96875,Y,Y,9,8,0,136
523,I_825_839,0,I,825,839,23.0,7.0,1722.0,1410.0,402.0,497.0,19.0,9.0,1679.0,1388.0,668.0,730.0,30.0,2124.0,1907.0,7.233333333333333,28.0,2347.0,2118.0,8.178571428571429,Y,Y,13,4,0,136
524,I_527_821,1,I,527,821,23.0,9.0,1636.0,1394.0,564.0,646.0,23.0,8.0,1581.0,1245.0,431.0,541.0,32.0,2200.0,2040.0,5.0,31.0,2012.0,1786.0,7.290322580645161,Z,Z,6,11,1,137
525,I_549_586,1,I,549,586,24.0,6.0,1870.0,1398.0,437.0,489.0,24.0,5.0,1885.0,1626.0,375.0,411.0,30.0,2307.0,1887.0,14.0,29.0,2260.0,2037.0,7.689655172413793,W,W,4,13,1,137
526,I_606_714,1,I,606,714,23.0,9.0,1823.0,1402.0,675.0,751.0,20.0,9.0,1473.0,1288.0,534.0,604.0,32.0,2498.0,2153.0,10.78125,29.0,2007.0,1892.0,3.9655172413793105,Z,Z,3,14,1,137
527,I_623_687,1,I,623,687,24.0,6.0,1821.0,1452.0,355.0,432.0,25.0,5.0,2124.0,1717.0,300.0,365.0,30.0,2176.0,1884.0,9.733333333333333,30.0,2424.0,2082.0,11.4,W,W,5,12,1,137
528,I_622_636,0,I,622,636,24.0,7.0,1754.0,1465.0,416.0,473.0,20.0,8.0,1606.0,1333.0,490.0,576.0,31.0,2170.0,1938.0,7.483870967741935,28.0,2096.0,1909.0,6.678571428571429,Z,Z,13,4,0,137
529,I_593_640,0,I,593,640,14.0,16.0,1077.0,919.0,1086.0,1300.0,26.0,4.0,1953.0,1614.0,241.0,270.0,30.0,2163.0,2219.0,-1.8666666666666667,30.0,2194.0,1884.0,10.333333333333334,Z,Z,16,1,0,137
530,I_666_769,1,I,666,769,21.0,7.0,1584.0,1318.0,476.0,528.0,23.0,10.0,1702.0,1336.0,638.0,735.0,28.0,2060.0,1846.0,7.642857142857143,33.0,2340.0,2071.0,8.151515151515152,Y,Y,7,10,1,137
531,I_675_679,1,I,675,679,25.0,3.0,1950.0,1638.0,209.0,218.0,21.0,11.0,1515.0,1315.0,686.0,826.0,28.0,2159.0,1856.0,10.821428571428571,32.0,2201.0,2141.0,1.875,W,W,2,15,1,137
532,I_695_811,1,I,695,811,20.0,9.0,1553.0,1269.0,574.0,622.0,18.0,8.0,1465.0,1226.0,518.0,591.0,29.0,2127.0,1891.0,8.137931034482758,26.0,1983.0,1817.0,6.384615384615385,X,X,3,14,1,137
533,I_582_722,0,I,582,722,16.0,12.0,1179.0,992.0,788.0,922.0,26.0,3.0,2043.0,1601.0,225.0,252.0,28.0,1967.0,1914.0,1.8928571428571428,29.0,2268.0,1853.0,14.310344827586206,Y,Y,15,2,0,137
534,I_727_737,1,I,727,737,23.0,7.0,1657.0,1420.0,418.0,494.0,20.0,8.0,1498.0,1224.0,504.0,577.0,30.0,2075.0,1914.0,5.366666666666666,28.0,2002.0,1801.0,7.178571428571429,Z,Z,12,5,1,137
535,I_731_809,1,I,731,809,28.0,4.0,1968.0,1549.0,236.0,246.0,24.0,5.0,1757.0,1457.0,288.0,347.0,32.0,2204.0,1795.0,12.78125,29.0,2045.0,1804.0,8.310344827586206,Y,Y,3,14,1,137
536,I_805_840,1,I,805,840,20.0,9.0,1560.0,1272.0,602.0,671.0,19.0,11.0,1656.0,1437.0,787.0,910.0,29.0,2162.0,1943.0,7.551724137931035,30.0,2443.0,2347.0,3.2,Z,Z,9,8,1,137
537,I_827_836,1,I,827,836,21.0,9.0,1624.0,1267.0,591.0,675.0,26.0,4.0,2102.0,1655.0,274.0,323.0,30.0,2215.0,1942.0,9.1,30.0,2376.0,1978.0,13.266666666666667,X,X,6,11,1,137
538,I_743_849,0,I,743,849,20.0,12.0,1362.0,1100.0,703.0,788.0,24.0,6.0,1718.0,1298.0,341.0,402.0,32.0,2065.0,1888.0,5.53125,30.0,2059.0,1700.0,11.966666666666667,Y,Y,11,6,0,137
539,I_651_853,0,I,651,853,20.0,9.0,1550.0,1138.0,575.0,628.0,23.0,10.0,1683.0,1319.0,641.0,739.0,29.0,2125.0,1766.0,12.379310344827585,33.0,2324.0,2058.0,8.06060606060606,W,W,10,7,0,137
540,I_504_783,1,I,504,783,17.0,12.0,1298.0,1069.0,796.0,887.0,29.0,1.0,2156.0,1746.0,62.0,75.0,29.0,2094.0,1956.0,4.758620689655173,30.0,2218.0,1821.0,13.233333333333333,X,X,8,1,1,138
541,I_559_573,1,I,559,573,27.0,6.0,2212.0,1659.0,398.0,451.0,21.0,9.0,1524.0,1331.0,602.0,699.0,33.0,2610.0,2110.0,15.151515151515152,30.0,2126.0,2030.0,3.2,X,X,2,7,1,138
542,I_577_764,1,I,577,764,27.0,5.0,2171.0,1662.0,381.0,417.0,19.0,9.0,1445.0,1158.0,579.0,647.0,32.0,2552.0,2079.0,14.78125,28.0,2024.0,1805.0,7.821428571428571,W,W,1,8,1,138
543,I_607_699,0,I,607,699,27.0,2.0,2242.0,1752.0,146.0,160.0,22.0,8.0,1691.0,1348.0,574.0,637.0,29.0,2388.0,1912.0,16.413793103448278,30.0,2265.0,1985.0,9.333333333333334,Z,Z,2,10,0,138
544,I_779_796,1,I,779,796,27.0,1.0,2111.0,1635.0,67.0,87.0,22.0,10.0,1706.0,1375.0,643.0,751.0,28.0,2178.0,1722.0,16.285714285714285,32.0,2349.0,2126.0,6.96875,Y,Y,1,8,1,138
545,I_662_786,0,I,662,786,19.0,11.0,1520.0,1242.0,801.0,911.0,21.0,7.0,1595.0,1336.0,447.0,535.0,30.0,2321.0,2153.0,5.6,28.0,2042.0,1871.0,6.107142857142857,X,X,4,5,0,138
546,I_708_793,0,I,708,793,18.0,10.0,1542.0,1274.0,784.0,839.0,23.0,7.0,1862.0,1463.0,452.0,529.0,28.0,2326.0,2113.0,7.607142857142857,30.0,2314.0,1992.0,10.733333333333333,W,W,6,3,0,138
547,I_658_839,0,I,658,839,24.0,5.0,1871.0,1512.0,285.0,328.0,19.0,9.0,1679.0,1388.0,668.0,730.0,29.0,2156.0,1840.0,10.89655172413793,28.0,2347.0,2118.0,8.178571428571429,Y,Y,12,4,0,138
548,I_527_606,0,I,527,606,23.0,9.0,1636.0,1394.0,564.0,646.0,23.0,9.0,1823.0,1402.0,675.0,751.0,32.0,2200.0,2040.0,5.0,32.0,2498.0,2153.0,10.78125,Z,Z,6,3,0,139
549,I_549_623,0,I,549,623,24.0,6.0,1870.0,1398.0,437.0,489.0,24.0,6.0,1821.0,1452.0,355.0,432.0,30.0,2307.0,1887.0,14.0,30.0,2176.0,1884.0,9.733333333333333,W,W,4,5,0,139
550,I_636_727,1,I,636,727,20.0,8.0,1606.0,1333.0,490.0,576.0,23.0,7.0,1657.0,1420.0,418.0,494.0,28.0,2096.0,1909.0,6.678571428571429,30.0,2075.0,1914.0,5.366666666666666,Z,Z,4,12,1,139
551,I_666_722,0,I,666,722,21.0,7.0,1584.0,1318.0,476.0,528.0,26.0,3.0,2043.0,1601.0,225.0,252.0,28.0,2060.0,1846.0,7.642857142857143,29.0,2268.0,1853.0,14.310344827586206,Y,Y,7,2,0,139
552,I_731_849,1,I,731,849,28.0,4.0,1968.0,1549.0,236.0,246.0,24.0,6.0,1718.0,1298.0,341.0,402.0,32.0,2204.0,1795.0,12.78125,30.0,2059.0,1700.0,11.966666666666667,Y,Y,3,6,1,139
553,I_640_805,0,I,640,805,26.0,4.0,1953.0,1614.0,241.0,270.0,20.0,9.0,1560.0,1272.0,602.0,671.0,30.0,2194.0,1884.0,10.333333333333334,29.0,2162.0,1943.0,7.551724137931035,Z,Z,1,9,0,139
